60
110
258
292
330
444
463
584
599
614
629
645
727
783
864
932
1040
1093
1173
1243
1285
1310
1360
1417
1472
1526
1573
1629
1720
1794
1846
1929
1987
2049
2095
2176
2224
2281
2341
2430
2522
2620
2687
2735
2773
2843
2899
2934
2991
3060
3111
3177
3279
3326
3375
3500
3573
3598
3762
